id,contents,viewers,time
모노야 (kkulgamon18), ㅇㅇㅇ,"13,175",22:43
과외선생님33 (sle702), 탱연습이나 하싲쇼,"13,175",22:43
호갱시대 (snj3953), 킹공이 1티어라서,"13,175",22:43
로덴트 (suplife0707), 세트 탑 이제 안좋음,"13,175",22:43
창래강 (summ2_), 신지드라니깐 형 ?? 진짜,"13,175",22:43
트리스메리염소 (hujy10675), 비건톤,"13,175",22:43
이거각이다 (nekored1207), 탑 착취 카르마 어떠십니까,"13,175",22:43
무친 (hikikomorikim), 근데 오공 난이도가 높은데,"13,175",22:43
특전사대위출신 (hyunjin9452), 오공 레넥 모덴 오른 이 4개만 해도 될텐데..,"13,175",22:43
kga5979, 동숙이형은 문도야!!!!,"13,175",22:43
오버더문 (ovm0326), 둘 다긴한데 우선순위 정하면 오공,"13,175",22:43
ekzmfhem, 오공부터 ㄱㄱㄱㄱ,"13,175",22:43
메니은 (01026334642), 형은 탱커형이 나은데,"13,175",22:43
모노야 (kkulgamon18), 안한건 하지마,"13,175",22:43
seoji1684, 형이랑 탑피들 잘맞아,"13,175",22:43
심연의끝조강현 (march1157), 선택과 집중 ㄱ,"13,175",22:43
rlgutj123, 둘 다 할 줄알면 좋긴하지,"13,175",22:43
wjdtn8466, 세트는 미드랑 서풋 훼이크도 있는데,"13,175",22:43
체력왕김피곤 (badboy9467), ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,175",22:43
관우와직녀 (yji5353), ㄹㅇ 오공맘이 그렇게 하라고 할땐 안하고...ㅠㅠ,"13,175",22:43
게롤트오브리빅아 (fludox), ㅋㅋㅋㅋㅋㅋㅋ,"13,175",22:43
볼드와모트 (gombo_is_cexdoll), 오공 숙련도 올리기 어려울거같은데,"13,175",22:43
침산동고라니 (zzaos1), 렝가 ㄱ,"13,175",22:43
kezh8383, 칸트는 ㄹㅇ아님,"13,175",22:43
khansdog, 아니요\,"13,175",22:43
동수우욱칸_ (carpediem0623), 서폿이 세트해야함,"13,175",22:43
vine2nn, 글킨하네,"13,175",22:43
니디_ (hyun06020), 아뇨 ㅋㅋㅋㅋ,"13,175",22:43
게롤트오브리빅아 (fludox), 아니요,"13,175",22:43
사화랑 (nolifeking_), ad 한타는 오공이고 ap한타는 케넨이지,"13,175",22:43
칸의노래 (lyk122), 카르마 스압 벤픽,"13,175",22:43
wanttosleep11, ㅋㅋ,"13,175",22:43
simwoo123, ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,175",22:43
잠깬잠크리트 (angelgun1), ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,175",22:43
김쎈캐대장내시경핥디딧 (godidit), ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,175",22:43
꽃받침 (kyung4917), 서폿이 세트못하니,"13,175",22:43
오렌쥬지스 (gks1375), ㅋㅋㅋㅋㅋㅋㅋ,"13,175",22:43
scal_lar, 형 사일러스 하보실 생각 없음???,"13,175",22:43
skfkspdy, ㅋㅋㅋㅋㅋ,"13,175",22:43
콩달콩닥 (sppet), 충신이네,"13,175",22:43
칸트록스 (kimwk0816), 아니요,"13,175",22:43
sollg2101, 잘해야 벤픽 변칙을 하지,"13,175",22:43
모노야 (kkulgamon18), ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,175",22:43
우주여우 (spacefox24), 아니요,"13,175",22:43
vnffvnff, 탑이 무슨 심리전 ㅋㅋ,"13,175",22:43
메니은 (01026334642), 오공 안돼 탱커해,"13,175",22:43
종종자 (whdfbf2002), ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,175",22:43
seoji1684, 형 탑피들 진심 형이랑 잘맞아,"13,175",22:43
니디_ (hyun06020), 카르마는 가능,"13,175",22:43
hate0120, 문도도 풀릴지 모르는데,"13,175",22:43
모노야 (kkulgamon18), 못하는데 뭘,"13,175",22:43
닉몰라 (bk4012), 얏트 안됨 ㅋㅋ,"13,175",22:43
sollg2101, 국밥,"13,175",22:43
침산동고라니 (zzaos1), 모데각,"13,175",22:43
호갱시대 (snj3953), 서폿세트 ㅋㅋ,"13,175",22:43
사화랑 (nolifeking_), 개맞겠네,"13,175",22:43
종종자 (whdfbf2002), ㅇㅈ,"13,175",22:43
숲떼달 (junsun22kr), 오ㅗ른,"13,175",22:43
체력왕김피곤 (badboy9467), 국밥나왔다,"13,175",22:43
무친 (hikikomorikim), 사일러스는 티어픽조차 아닌데 왜연습함,"13,175",22:43
vine2nn, 심리 걸게없구나,"13,175",22:43
하얀감자주먹오즈 (love_oz), 일라오이,"13,175",22:43
sollg2101, 상대국밥집 oin,"13,175",22:43
팅커테일러솔져스파이 (colatak4), 요새 탑카르마도 좋대매,"13,175",22:43
우주여우 (spacefox24), 모데지 이건,"13,175",22:43
훌렁단보스 (jessica7375), 모데보여주자,"13,175",22:43
얼음귤 (jhlee7998), 탑카르마 요새 다시 나오긴하는듯,"13,175",22:43
심연의끝조강현 (march1157), ㄱ,"13,175",22:43
게롤트오브리빅아 (fludox), 칸라오이,"13,175",22:43
mailwooki, 오른 ㅋ,"13,175",22:43
seoji1684, 탑피들 진심 한번만해봐,"13,175",22:43
숲떼달 (junsun22kr), 우콩 ㄱㄱ,"13,175",22:43
hwangsh98, 오공,"13,175",22:43
엘니뇨 (loh5315), 모데 ㄱㄱ,"13,175",22:43
그리운그이름얍얍 (kapkap30), ㄹㅇ,"13,175",22:43
신입의정석 (gpemqhs13790), 던 오른이라고 생각해보자,"13,175",22:43
대리니 (nadakee), 말파는 머야,"13,175",22:43
심연의끝조강현 (march1157), 죽이자,"13,175",22:43
mailwooki, 모데 ㄱㄱ,"13,175",22:43
37라5367 (leejesoung), 오공맘 재평가 ㅇㅈㄹㅋㅋㅋㅋㅋㅋㅋㅋ,"13,175",22:43
까라니 (ggarani), 둘다 해야지,"13,175",22:43
sigkgkghd123, 칸라이오한번하자,"13,175",22:43
모노야 (kkulgamon18), 모데 보여주자,"13,175",22:43
칙촉사랑 (dlrmffn5959), ㅇ-연습상대 나왔다,"13,175",22:43
정신우 (iqdwei0428), 모데 ㄱㄱ,"13,175",22:43
앗흥조아 (nalrwa12), 죽일까요 마스터?,"13,175",22:43
kezh8383, 칸라오이,"13,175",22:43
민초의숲 (giyu0516), 오른으로 연습해,"13,175",22:43
우주여우 (spacefox24), 모데 다시하자,"13,175",22:43
식이ㄷ (camp6000), 모데,"13,172",22:43
하스해요 (ans2828), 오른이면 사일 할만한데,"13,172",22:43
moonjih21, 모데 어게인,"13,172",22:43
roppk90, 세트 서폿빼고 다써서 좋긴한데,"13,172",22:43
wjdtn8466, 마오카이로 땀냄새 싸움,"13,172",22:43
백구야야 (ckrgks123), 모데 ㄱ,"13,172",22:43
닉몰라 (bk4012), 모데 함 더 하자 그럼,"13,172",22:43
종종자 (whdfbf2002), 고쿠 ㄱㄱ,"13,172",22:43
schale04, 오공으로 보여주자,"13,172",22:43
vnffvnff, ㄱㄱ,"13,172",22:43
사화랑 (nolifeking_), 오공연습 ㄱ,"13,172",22:43
지는꽃 (rkdalsgns219), 마오카이나 완숙하자,"13,172",22:43
solpy1, 일라오이?,"13,172",22:43
호갱시대 (snj3953), 킹공 가즈아ㅏㅏㅏ,"13,172",22:43
seoji1684, 탑피들ㄱㄱㄱ,"13,172",22:43
맨날노는것처럼보오여 (everyday_play), 보여주자 ㅋㅋㅋ,"13,172",22:43
원유리윾리 (tiffany3683), 탑베인 ㄱㄱ,"13,172",22:43
민초의숲 (giyu0516), 오공,"13,172",22:43
오버더문 (ovm0326), 죽일까요 마스터?,"13,172",22:43
식이ㄷ (camp6000), 모데로 압살하자,"13,172",22:43
박쥐군단 (losches19), 오공 ㄱ,"13,172",22:43
쁘띠쁘띠쁘띠 (ksa7709), 형이 찢어 죽일수 있는건 없다고,"13,172",22:43
주먹감자2 (ckdfs), 탑끠들은 안하십니까,"13,172",22:43
khansdog, 오공연습 ㄱㄱ,"13,172",22:43
욱레이서 (dusdnr753), 일라오이 기자,"13,172",22:43
수박1 (tjr6677), 베인 ㄱ,"13,172",22:43
moonjih21, 모데 한번만 더 하자,"13,172",22:43
seoji1684, 탑피들ㄱㄱㄱㄱ,"13,172",22:43
원유리윾리 (tiffany3683), 탑베인 ㄱㄱㄱ,"13,172",22:43
닉몰라 (bk4012), 모데도 자낳대 1티어지,"13,172",22:43
창래강 (summ2_), 국밥 70도 까진 올려야지,"13,172",22:43
ㄹㄹ릴랼 (checkprime122), 사일러스ㄱㄱㄱ,"13,172",22:43
심연의끝조강현 (march1157), 죽여놓자 ㄱㄱㄱㄱ,"13,172",22:43
mailwooki, 탑 말자하,"13,172",22:43
렉시오르 (crimsondrago15), 사일?,"13,172",22:43
xqmwnebx, 모데도 연습해야됨 ㄹㅇ,"13,172",22:43
원유리윾리 (tiffany3683), 탑베인 보여주자,"13,172",22:43
solpy1, 사일 ㄱㄱ,"13,172",22:43
베드로0000 (dkyoon010420), 손고쿠ㄱㄱ,"13,172",22:43
대두사 (gud29041666), 그럼모데해봐 한번,"13,172",22:43
yangmanchun, 탑 루시안..?,"13,172",22:43
욱레이서 (dusdnr753), 일라오이약ㄱㄱㄱㄱ,"13,172",22:43
훌렁단보스 (jessica7375), 오른 모데구도 자낳대 나올만함,"13,172",22:43
도다리맛치킨 (sm9home), 모데 ㄱㄱㄱ,"13,172",22:43
무친 (hikikomorikim), 밴이잖아,"13,172",22:43
프나이델 (kimjs1995), 모데ㄱ,"13,172",22:43
bjm001013, 세트하자,"13,172",22:43
무친 (hikikomorikim), 사일러스,"13,172",22:43
k_kjji, 공부해야겟다 형 안녕..,"13,172",22:43
우주여우 (spacefox24), 사일 밴임,"13,172",22:43
도다리맛치킨 (sm9home), ㅂ모데 ㄱㄱㄱㄱㄱㄱㄱ,"13,172",22:43
sigkgkghd123, 칸라오이,"13,172",22:43
khansdog, 마오카이는 이미잘해,"13,172",22:43
병태 (byeungtae), 오른상대법 연습 안해도됨?,"13,172",22:43
한비꽃 (tomohoda), 죽무이즈다,"13,172",22:43
사화랑 (nolifeking_), 마오카인 좀,"13,172",22:43
xthekzz, 베인 ㄱ,"13,172",22:43
원유리윾리 (tiffany3683), 탑베인 잘하잖아 형,"13,172",22:43
창래강 (summ2_), 예열 뜨끈하게 해놓고,"13,172",22:43
vine2nn, 이번 대회엔 칼챔까진 무리더라도 딜탱까진 양호해,"13,172",22:43
게롤트오브리빅아 (fludox), 마오카이하면 처맞음,"13,172",22:43
onobleps, 모데 ㄱㄱ,"13,172",22:43
으아니잇 (boxwork2), 이기는걸 해야 연습도 되는법임,"13,172",22:43
vnffvnff, 라인전이겨보자,"13,172",22:43
식이ㄷ (camp6000), 모데 ㄱ,"13,172",22:43
schale04, 아냐 오공으로 ㄱㄱ,"13,172",22:43
창래강 (summ2_), 다른거 하자,"13,172",22:43
칸트록스 (kimwk0816), 모데 ㄱ,"13,172",22:43
onobleps, 모데한번더하자,"13,172",22:44
moonjih21, 모데 ㄱㄱㄱㄱㄱ,"13,172",22:44
zkzlznzo123, 럼블이런거조아요,"13,172",22:44
도다리맛치킨 (sm9home), 모데 하자 모데!,"13,172",22:44
훌렁단보스 (jessica7375), 모데해야지,"13,172",22:44
하얀감자주먹오즈 (love_oz), 땀내 ㅋㅋㅋ,"13,172",22:44
kompo511, 오공 ㄱㄱ,"13,172",22:44
khansdog, 오공 ㄱㄱ,"13,172",22:44
민초의숲 (giyu0516), 오공연습 ㄱㄱ,"13,172",22:44
홀리어댑터 (binsdid), 너무 땀내나,"13,172",22:44
체력왕김피곤 (badboy9467), 어우 땀냄새 벌써,"13,172",22:44
호갱시대 (snj3953), 칸오카이???,"13,172",22:44
ekzmfhem, 마오카이는 솔직히 보는 우리가 재미가없어,"13,172",22:44
vnffvnff, 모ㅓ데 ㄱㄱ,"13,172",22:44
우주여우 (spacefox24), 모데 ㄱ,"13,172",22:44
창래강 (summ2_), 난 형이 잘하는게 좋아,"13,172",22:44
zkzlznzo123, 럼블,"13,172",22:44
대리니 (nadakee), 미드말판가,"13,172",22:44
고노링링_ (gono9420), 한번 더 ㄱ,"13,172",22:44
반란쿤 (ggm4035), 3ㅏㅁ내;;,"13,172",22:44
정연이는출구없정연 (ujam1101), 오공 ㄱㄱ,"13,172",22:44
렉시오르 (crimsondrago15), 사일도 벤이네,"13,172",22:44
onobleps, 오른은 모데지,"13,172",22:44
까라니 (ggarani), 세트,"13,172",22:44
볼드와모트 (gombo_is_cexdoll), 마오카이는 반숙이니까 안해도됨,"13,172",22:44
한국돌겜정점서렌더 (qkdhfh2001), 모데오른 구도 연습 ㄱㄱ,"13,172",22:44
앙김치 (jmseo013), 오른이면 모데지,"13,172",22:44
홀리어댑터 (binsdid), 모데 ㄱㄱ,"13,172",22:44
senad_lulic, 카밀 ㄱㄱ,"13,172",22:44
정연이는출구없정연 (ujam1101), 오공 ㄱ,"13,172",22:44
zkzlznzo123, 럳블,"13,172",22:44
kezh8383, 모데 ㄱ,"13,172",22:44
샴스린푸 (kako7697), 볼베,"13,172",22:44
종종자 (whdfbf2002), 전판이랑 다른거 하자,"13,172",22:44
스탁킹 (newgranada7), 마오카이져 ㄱㄱ,"13,172",22:44
원유리윾리 (tiffany3683), 탑베인,"13,172",22:44
식이ㄷ (camp6000), 오공 or 모데,"13,172",22:44
이거볼시간에취업해라 (parkjun9412), 우콩,"13,172",22:44
갱0ㅣ (limegul100), 오공 ㄱㄱ,"13,172",22:44
특전사대위출신 (hyunjin9452), 베인 ㄱ,"13,172",22:44
팅커테일러솔져스파이 (colatak4), 하나라도 일단 좀 끌어올리자,"13,172",22:44
야조조 (tlqpffjadk1), 일단다해봐야지,"13,172",22:44
schale04, 연습해야지,"13,172",22:44
욱레이서 (dusdnr753), 일라오이 ㄱㄱㄱㄱㄱㄱ,"13,172",22:44
얼음가시 (lesangw12), 오공 연습,"13,187",22:44
현재야 (ujk3073), 오공이나 오른 연습하자,"13,187",22:44
쁘띠쁘띠쁘띠 (ksa7709), 플레 종자가 골드구간에서 탱챔 가오상하지,"13,187",22:44
정연이는출구없정연 (ujam1101), 잭스 4,"13,187",22:44
senad_lulic, 카밀 귀귀,"13,187",22:44
도다리맛치킨 (sm9home), 모데 함더 하쟈,"13,187",22:44
3l1z3l, 밥은역시따듯해야해,"13,187",22:44
vnffvnff, 쫄?,"13,187",22:44
onstcl2, 탑케인,"13,187",22:44
식이ㄷ (camp6000), 오공,"13,187",22:44
황금비행기 (blueairplane98), 일라오이 하던지,"13,187",22:44
쑤아리 (whdgus3000), 럼블,"13,187",22:44
김호갱 (lucky7077), 오공한번해주세요ㅕ,"13,187",22:44
박쥐군단 (losches19), 연습이니 오공 ㄱ,"13,187",22:44
식이ㄷ (camp6000), 오공하자,"13,187",22:44
토니스타크 (tewiwaz), 마오카이 괜찮네,"13,187",22:44
쥬짓수검은띠 (chlehdgur001), 오공,"13,187",22:44
sabc0302, 오공ㄱㄱ,"13,187",22:44
kgj9002, 모데 한번 더,"13,187",22:44
khansdog, 오공해,"13,187",22:44
하얀감자주먹오즈 (love_oz), 마오카이도 좋겠다,"13,187",22:44
정연이는출구없정연 (ujam1101), 레넥 ㄱ,"13,187",22:44
졸린배찌_ (aon176), 일라가 젤좋네,"13,187",22:44
오버더문 (ovm0326), 오른이면 모데각이긴한데 연습은 오공을 해야하는데,"13,187",22:44
kompo511, 오른 상대로 오공 괜찮음,"13,187",22:44
플레이튼 (yooch95), 오공이나 연습해,"13,187",22:44
sonsh0809, 일라ㄱ,"13,187",22:44
요파 (yoppa777), 피오라 ㄱ,"13,187",22:44
오곡 (sadkf), 오공 ㄱ,"13,187",22:44
schale04, 솔랭 점수 올릴려는거 아니자너,"13,187",22:44
킹가라 (asd2025), 레넥 마오카이?,"13,187",22:44
ekzmfhem, 원숭이 하자@,"13,187",22:44
vine2nn, 상대 주력 카운터픽 파는건 어떰?,"13,187",22:44
볼드와모트 (gombo_is_cexdoll), 지금부터 오공만 파자,"13,187",22:44
3l1z3l, 아님딱딱하게굳어서,"13,187",22:44
푸르른푸들 (jo6776), 55도 에서 60도로 올랐네 ㅋㅋㅋㅋㅋㅋ,"13,187",22:44
onobleps, ㅇㅇ,"13,187",22:44
홀리어댑터 (binsdid), ㅋㅋ,"13,187",22:44
onobleps, 좋아,"13,187",22:44
도다리맛치킨 (sm9home), 굿,"13,187",22:44
kgj9002, ㅇㅇ,"13,187",22:44
schale04, ..................,"13,187",22:44
오버더문 (ovm0326), ㅇㅋ,"13,187",22:44
senad_lulic, 칸밀로 새챔 파자,"13,187",22:44
sigkgkghd123, 칸라오이도 나쁘지않어,"13,187",22:44
도다리맛치킨 (sm9home), 굿굿,"13,187",22:44
김포의여자마음도둑한성욱 (rldnwls7), 국,"13,187",22:44
우주여우 (spacefox24), ㅇㅇ,"13,187",22:44
vnffvnff, 카운터 과연 ㅋㅋ,"13,187",22:44
jinjinkim22, 볼베도 연습 ㄱㄱ,"13,187",22:44
moonjih21, ㄱㄱ,"13,187",22:44
하얀감자주먹오즈 (love_oz), ㅇㅋ,"13,187",22:44
문문크리 (rlawodbs3987), 암흑별 모데 써주면 안되 형???,"13,187",22:44
오버더문 (ovm0326), 굳,"13,187",22:44
김호갱 (lucky7077), ㅇㅋ,"13,187",22:44
onobleps, 원래 상대 카운터치는거임 솔랭은,"13,187",22:44
kgj9002, 맞지,"13,187",22:44
훌렁단보스 (jessica7375), 함 보여줘바요!!,"13,187",22:44
한다면하는남자한남 (choo4164), 굳,"13,187",22:44
schale04, 오공 삭제구나,"13,187",22:44
호갱시대 (snj3953), 카운터픽 연습,"13,187",22:44
도다리맛치킨 (sm9home), 다시 55도 될듯,"13,187",22:44
3l1z3l, 쓰잘때기없는찬밥이된다구,"13,187",22:44
sollg2101, ?,"13,187",22:44
심연의끝조강현 (march1157), ㅇㅈ,"13,187",22:44
sabc0302, ㄹㅇ,"13,187",22:44
칙촉사랑 (dlrmffn5959), ㅇㅈ,"13,187",22:44
Hautbeats, 굳,"13,112",22:44
프라임갓 (yys1217), 좋지,"13,112",22:44
sollg2101, 수장님이시구요,"13,112",22:44
까라니 (ggarani), 모데 ㄱ,"13,112",22:44
3l1z3l, ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,112",22:44
용매애 (jym6650), ㅇㅈㅇㅈ,"13,112",22:44
문문크리 (rlawodbs3987), 형 모데 스킨 바꿔줘 신스킨으로,"13,112",22:44
로호서 (jfkgetyu123), -던-,"13,112",22:44
호갱시대 (snj3953), ㄹㅇㄹㅇ,"13,112",22:44
훌렁단보스 (jessica7375), ㅇㅈ,"13,112",22:44
요파 (yoppa777), 국밥온도 55도,"13,112",22:44
타이맥스 (knkn2002), 이거 해봐야지 ㄹㅇ,"13,112",22:44
riptide429, 또데 카이저,"13,112",22:44
심연의끝조강현 (march1157), 이건 맞는말이지,"13,112",22:44
레어빗 (sparerm7twi), 던,"13,112",22:44
현재야 (ujk3073), 형 쉔 벤안할거야?,"13,112",22:44
김호갱 (lucky7077), ㄹㅇ,"13,112",22:44
뭐야나잖아 (rnrkf123), ㅇㅇㅇ,"13,112",22:44
정연이는출구없정연 (ujam1101), 캬,"13,112",22:44
콩달콩닥 (sppet), 그렇긴하네,"13,112",22:44
누룽지조아 (whdgusdl5), 레넥하면요??,"13,112",22:44
라이더는지지 (ziont0510), 사일러스 같은건 연습안하나요?,"13,112",22:44
댕엗 (wingoffree), 레넥은 밴하게요?,"13,112",22:44
타이맥스 (knkn2002), 국밥vs국밥매치,"13,112",22:44
훌렁단보스 (jessica7375), ㄹㅇ,"13,112",22:44
schale04, 오공 졸업,"13,112",22:44
3l1z3l, 덤으로쉰내도난다구,"13,112",22:44
trewq3211, 오른 가져가면 마오카이해야지,"13,112",22:44
우주여우 (spacefox24), ㅇㅈ,"13,112",22:44
도다리맛치킨 (sm9home), 스포 ,"13,112",22:44
반야랑 (gagegn24), 오른가져가면 블라디해야지,"13,112",22:44
현재야 (ujk3073), 다해,"13,112",22:44
체력왕김피곤 (badboy9467), 럼블도하고,"13,112",22:44
이하니1 (leehan32), 큐 돌리는 기계,"13,112",22:44
소나귀 (variousartist11), 이거저거 많이해,"13,112",22:44
qkdals1, 쉔할듯 ㅋ,"13,112",22:44
심연의끝조강현 (march1157), 탑 분쇄기?,"13,112",22:44
롤좋아하는인간 (youjin3581), 후픽인데 상성안좋다 ㅇㅈㄹ 하지말고 걍 모데하는게 맞음 ㅋㅋ,"13,112",22:44
댕엗 (wingoffree), 다함,"13,112",22:44
정연이는출구없정연 (ujam1101), 올라프,"13,112",22:44
Layin2, 큐 돌리는 기계,"13,112",22:44
xthekzz, 요릭전문가,"13,112",22:44
눈뜨고컴터키고 (wnstyirseo777), 강형은 다해,"13,112",22:44
이거볼시간에취업해라 (parkjun9412), 큐돌리는기계,"13,112",22:44
vnffvnff, 다할듯,"13,112",22:44
홀리어댑터 (binsdid), 다함,"13,112",22:44
dhkxm1492, 다할줄암,"13,112",22:44
누룽지조아 (whdgusdl5), 큐돌리는기계,"13,112",22:44
닥치고윤하 (papayagils), 다함,"13,112",22:44
검스페 (kgo3557), 아까 70도였는데 60도까지 내려갔네ㅐ요,"13,112",22:44
변쿠자 (zpstls20), 큐 돌리는 기계,"13,112",22:44
멧지 (bobobobo77), 럼블 자주함,"13,112",22:44
심취 (simchui5), 럼블 헤카림,"13,112",22:44
갱0ㅣ (limegul100), 다해,"13,112",22:44
강_진 (rkdwlsaos1), 큐돌리는기계,"13,112",22:44
solpy1, 큐돌리는기계,"13,112",22:44
ㅇㅁㅇ_ (min_12), 이것저것 다함,"13,112",22:44
현재야 (ujk3073), 탑 챔 다한다고 ㅋㅋㅋ,"13,112",22:44
탈론 (crzroozn), 큐돌리는기계,"13,112",22:44
체력왕김피곤 (badboy9467), 이것저것 많이함,"13,112",22:44
심연의끝조강현 (march1157), 큐돌리는기계 ㅋㅋㅋㅋㅋㅋㅋㅋ,"13,112",22:44
칙촉사랑 (dlrmffn5959), 다 해,"13,112",22:44
맨날나만운없어 (kyh6664), 큐 돌리는 기계,"13,112",22:44
식이ㄷ (camp6000), 다,"13,112",22:44
오버더문 (ovm0326), 강형 다하지 않나,"13,112",22:44
으아니잇 (boxwork2), 너무많이해 그분은,"13,112",22:44
하얀감자주먹오즈 (love_oz), 탑 챔프폭 넓으시든데,"13,112",22:44
밥친구 (tjddn278), 다함,"13,112",22:44
파밍을할래요 (kanade9745), 형 근데 다른캐릭 뭐해?,"13,112",22:44
터키쉬 (ang5ra), 큐돌기,"13,112",22:44
맨날노는것처럼보오여 (everyday_play), 그냥 다 함,"13,112",22:45
로또1 (kej3808), 탑챔프 다 함,"13,112",22:45
타이맥스 (knkn2002), ㄹㅇ,"13,112",22:45
호갱시대 (snj3953), 럼블,"13,112",22:45
moonjih21, 큐 돌리는 기계,"13,112",22:45
용매애 (jym6650), 강소연님 모데 럼블 헤카림,"13,112",22:45
ekzmfhem, 강소연은...... 포기해,"13,112",22:45
공공공육 (chanparkbeom), ㄹㅇ,"13,112",22:45
식이ㄷ (camp6000), 다함,"13,112",22:45
ces7388, ㄹㅇ,"13,112",22:45
딱코딱뎀딱카드 (potsurehi), ㄹㅇㅋㅋ,"13,112",22:45
3l1z3l, ㄹㅇ,"13,112",22:45
칸트록스 (kimwk0816), ㄹㅇㅋㅋ,"13,112",22:45
체력왕김피곤 (badboy9467), 강소연은 무쌍임,"13,112",22:45
닥치고윤하 (papayagils), 그냥 다한다고 보면 됨,"13,112",22:45
lucifermax, 탑 21종 가능,"13,112",22:45
쿠마코미 (whalsgh88), 큐돌리는기계,"13,112",22:45
예의바른청년 (alloptve27), 헤카림 럼블 모데 주로하는듯,"13,112",22:45
cinhot, 와우,"13,112",22:45
스탁킹 (newgranada7), 반비례,"13,112",22:45
sollg2101, 캬,"13,112",22:45
그리운그이름얍얍 (kapkap30), ㅊㅇ,"13,112",22:45
vnffvnff, ㄷㄷㄷㄷㄷ,"13,112",22:45
월서향 (gango1225), 님 모데하면 올라프할껄?,"13,112",22:45
나꾸빙티 (jrj0329), 그냥 일단 함,"13,112",22:45
보리멸 (watson725), ㅋㅋㅋㅋ,"13,112",22:45
kezh8383, ㄹㅇㅋㅋ,"13,112",22:45
민초의숲 (giyu0516), 와,"13,112",22:45
하마껍데기 (xpdhtm19), eee,"13,112",22:45
박쥐군단 (losches19), 와,"13,112",22:45
solpy1, ㄷㄷ,"13,112",22:45
심연의끝조강현 (march1157), 와,"13,112",22:45
도다리맛치킨 (sm9home), ㅋㄹㅇㅋㅋ,"13,112",22:45
체력왕김피곤 (badboy9467), 럼블 개잘해,"13,112",22:45
훌렁단보스 (jessica7375), 럼블 요릭 모데 잭스함,"13,112",22:45
하마껍데기 (xpdhtm19), ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,"13,112",22:45
핫쯔이 (sys0203), ㅋㅋㅋㅋㅋㅋㅋ,"13,112",22:45
야조조 (tlqpffjadk1), 개물이네,"13,112",22:45
소총 (shapas11), 토렴 ㄷㄷㄷ,"13,112",22:45
타이맥스 (knkn2002), 오우,"13,112",22:45
마자팬치 (dmltk72), ㄹㅇㅋㅋ,"13,112",22:45
Layin2, 와,"13,112",22:45
김지노 (vovhhh), 요릭 헤카림 럼블 하는 거 보긴 함,"13,112",22:45
변쿠자 (zpstls20), 와,"13,112",22:45
dhkxm1492, 와 미쳤네,"13,112",22:45
정연이는출구없정연 (ujam1101), ㄷㄷ,"13,112",22:45
Hautbeats, ㄷㄷㄷㄷㄷ,"13,112",22:45
호갱시대 (snj3953), 왠만한 챔프 다하시던데,"13,112",22:45
식이ㄷ (camp6000), 큐돌리는기계,"13,112",22:45
터키쉬 (ang5ra), 진짜 다르긴 해,"13,112",22:45
우주여우 (spacefox24), 와,"13,112",22:45
심연의끝조강현 (march1157), 전적 화려한거봐,"13,112",22:45
vnffvnff, ㅌㅊㅇ,"13,112",22:45
닥치고윤하 (papayagils), 와,"13,112",22:45
하마껍데기 (xpdhtm19), 분쇄기,"13,112",22:45
moonjih21, 오우,"13,112",22:45
Layin2, 화려하다 화려해,"13,112",22:45
radulf2, 챔프폭 넓은거봐,"13,112",22:45
byh1218, 럼블헤카림 오른 모데 요릭 잭스,"13,112",22:45
맨날나만운없어 (kyh6664), 다 찢어놓는데?,"13,112",22:45
소록비 (heeho6019), ㅋㅋㅋㅋㅋㅋ,"13,112",22:45
김호갱 (lucky7077), ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,112",22:45
누룽지조아 (whdgusdl5), 흠 ㅋㅋㅋㅋㅋㅋ,"13,112",22:45
ldgun83, 5연승ㄷㄷ,"13,112",22:45
체력왕김피곤 (badboy9467), 럼블 진짜 만나면 죽는다,"13,062",22:45
공공공육 (chanparkbeom), 어림도없지,"13,062",22:45
하마껍데기 (xpdhtm19), 탑 분 쇄 기,"13,062",22:45
애꿉 (boyshowa12), 열평형 ㄹㅇ ㅋㅋㅋ,"13,062",22:45
sollg2101, 럼블 모데 헤카림 가렌,"13,062",22:45
용매애 (jym6650), 요릭 가렌도 하긴하네,"13,062",22:45
비비123 (khw8282gaza), 아닛 ㅋㅋㅋ,"13,062",22:45
식이ㄷ (camp6000), 캬,"13,062",22:45
칙촉사랑 (dlrmffn5959), ㅗㅜㅑ,"13,062",22:45
갓조조 (jojosungnim), 캬,"13,062",22:45
쿠마코미 (whalsgh88)," 탑 헤카림, 럼블 잘하심","13,062",22:45
ㅇㅁㅇ_ (min_12), ?,"13,062",22:45
