id,contents,viewers,time
swayon, no mid turret until 15 = LOSS,"13,113",22:43
빤스약탈자 (toto8003), 공싸개하고있네,"13,113",22:43
gosbae123, 오리는 숨만쉬어,"13,113",22:43
쥐용 (jiyong961018), 쥬지,"13,113",22:43
jho9609, 쥬지,"13,113",22:43
kkukkusome, 쥬지,"13,113",22:43
강별오보 (mr_kang_loves_dog_soup), 쥬지,"13,113",22:43
sazaso2, 쥬지..,"13,113",22:43
d_opa, 쥬지,"13,113",22:43
Dakk__, ,"13,113",22:43
메이플월드코젬도둑김찬호 (nyuteulia), 쥬지,"13,113",22:43
듀라한학살자 (doa___), 쥬지 ~,"13,113",22:43
앙깅2 (dkdrld2), ㅈㅈ,"13,224",22:44
검은우렁이 (blackriversnail), 쥬지..,"13,224",22:44
minjun312, ㅈㅈ,"13,224",22:44
kimjungeun112, Tu eres loco ,"13,224",22:44
허꼬래 (hollyko0904), 쥬ㅜ지..,"13,224",22:44
깡태 (kkangtae99), 님들아 오리아나후반에 개썜? 카사딘급임?,"13,224",22:44
milktank12, ,"13,224",22:44
Kole7799, @oromaito__ i ja sam iz PGa bgmi,"13,224",22:44
CheDG, !rank,"13,224",22:44
jolsgoat, 카사딘이 잘하네,"13,224",22:44
BigBadCurse, Does he wear anything else besides that hoodie ?,"13,224",22:44
reid3n, ,"13,224",22:44
yjj5153, 카사딘 16렙되면 얼마나쎌까,"13,281",22:44
d_opa, 오리아나가 얼마나 쎄냐면...,"13,281",22:44
CheDG, !opgg,"13,281",22:44
월드오브원삼디 (chattingon), 알리야,"13,281",22:44
gosbae123, 모타,"13,281",22:44
노약자석진상손님이태준 (dydrbs486), 압도를 압도하는 카사딘,"13,281",22:44
denisxd55, macarrones,"13,281",22:44
강별오보 (mr_kang_loves_dog_soup), 스레기 미드,"13,281",22:44
월드오브원삼디 (chattingon), 알리 서폿만해서 아무것도 모르네,"13,281",22:44
rapheo325, 왜 자꾸 도파 속상하게 하냐,"13,281",22:44
trancespired, DOUBLELIFTU POG,"13,281",22:44
Rindarox," @BigBadCurse Yes, just not when he plays LoL","13,281",22:44
참회 (oncheong), 버스챔이라 못한다구,"13,281",22:44
tom0842, 도파말이면 그런갑다해야지,"13,235",22:44
oromaito__, Kole7799 hahahah znas dje je Drac ? tu sam rodjen u tu rupu hahahah,"13,235",22:44
sniperky2, 30 cm de pau mole ksksks,"13,235",22:44
강한우 (korcowkang), 어차피 바텀에 할일없어서 계속오네,"13,235",22:44
Alstjd1640, 서포터들은 저게 문제야,"13,235",22:44
lsh000805, 언스타퍼블,"13,235",22:44
toxicjng, no sé enoje,"13,235",22:44
그러취 (ggb119), 탑완전 멸망시켯네 ㄷㄷㄷㄷㄷㄷㄷㄷㄷ,"13,235",22:44
파이크리폿 (poby7103), 괴물쥐 화이팅,"13,235",22:44
gosbae123, 집착하는 거유 소아저씨,"13,235",22:44
d_opa, 무해,"13,235",22:44
lunarsoul, Its Dopa's gimmick to play in a Suit,"13,235",22:44
kws621, !업타임,"13,235",22:44
shinjh121408, 엄리스타,"13,235",22:44
light81194, hello,"13,235",22:44
싹둑 (ssakdook), 방송 업타임,"13,235",22:44
우잉 (zxczxc115), 무슨판단?,"13,235",22:44
asian200iq, He just spoke Japanese? wagata,"13,232",22:44
듀라한학살자 (doa___), 와드싸개 오리아나 ㅋㅋ,"13,232",22:44
_오잉_ (ggp06259), 미친소,"13,232",22:44
월드오브원삼디 (chattingon), 알리특 <--서폿밖에 할줄 모름,"13,232",22:44
fpxpepsiteemodopa, 안히;;,"13,232",22:44
yjj5153, 정글 미드 다있는데,"13,232",22:44
d_opa, 왜저래!,"13,232",22:44
우유아이스 (gallxy2012), 오열중,"13,232",22:44
cromine, 광우병ㅋㅋ,"13,232",22:44
깐따아아삐아 (dimenish), 도구가 말을 안듣네 ㅋ,"13,232",22:44
그러취 (ggb119), 알리스타 정신나갔네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,232",22:44
a475789, ㅋㅋㅋㅋㅋㅋ,"13,232",22:44
노현질무현질유저 (kdh0323), 광우병,"13,232",22:44
gosbae123, 뇌를 소랑 동기화,"13,232",22:44
cherrima_r6, 탑에 엘리스 있는거 상대가 뻔히 아는데 뭐함 ㅋㅋㅋ,"13,232",22:44
yjj5153, 왜싸운거지,"13,232",22:44
깡태 (kkangtae99), ㅋㅋ,"13,232",22:44
강별오보 (mr_kang_loves_dog_soup), 광우소 ㅋㅋ,"13,232",22:44
티저트 (whdlem63), 광우병 on,"13,232",22:44
이킁이킁이런똥멍청이 (ko686), 알리는 미드를 버리지 않았다.,"13,232",22:44
Hrisantos," Hadi iyisin Dopa, Elise taşıyor seni. ","13,232",22:44
junja0824, 4,"13,232",22:44
kkukkusome, 감정에 사로잡혔네요,"13,232",22:44
d_opa, 정신차려 알리스타!!,"13,232",22:44
보쟈기단 (coat231), 15대6인데 이기고있는것같지가 않네 ㅋㅋ,"13,232",22:44
라마조 (whgusdn6375), 엄,"13,232",22:44
denisxd55, me gustaria entender que esta diciendo,"13,232",22:44
Ncdia, 광우 ㄷㄷ,"13,232",22:44
pmhbun, 광우병 ㅋㅋ,"13,232",22:44
국민대축제 (wanggusl), Dopa,"13,232",22:44
그러취 (ggb119), 도구새끼 캐리병 걸렷다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,232",22:44
GrimmjowPantera," @bigbadcurse its his stream ""uniform"",he has many of them and wears them when he streams","13,232",22:44
Kole7799, @oromaito__ fino fino,"13,232",22:44
762162, 솔봇에 바드 파이크 로머는 이제 못쓰는 전략인가요 ?,"13,232",22:44
스낵카 (ycm4042), 엄리스타,"13,232",22:44
cycc15, 소는 화가 나있다,"13,232",22:44
비빋드 (viviba), 광우병 ㄷㄷ,"13,232",22:44
OfcourseThresh, 탑에 엘리스 있는거 상대가 뻔히 아는데 뭐함 ㅋㅋㅋ,"13,232",22:44
gkkk0, 미드전령각,"13,254",22:45
muertealfaa, ,"13,254",22:45
강한우 (korcowkang), 이즈랑 싸운듯 ㅋㅋ,"13,254",22:45
physism417, 균형의 수호자,"13,254",22:45
dakeligolo, chinese alicopter ?,"13,254",22:45
내_심장의_색깔은_블랙 (85403), 샷,"13,254",22:45
녀녕 (donki00), 캬,"13,254",22:45
공허남 (mido91), ㅅㅅㅅ,"13,254",22:45
xhfldjq, 딜찍누,"13,254",22:45
챠아 (babo9th), 캬,"13,254",22:45
우희쨩에게쩜프 (kkjjump), 굳,"13,254",22:45
깐따아아삐아 (dimenish), 캬,"13,254",22:45
김해여심폭격기김찬호 (fanta5600), 캬,"13,254",22:45
expect__, 엘리스 개잘하네;,"13,254",22:45
_오잉_ (ggp06259), 아 이게 안먹히네,"13,254",22:45
cycc15, 와우,"13,254",22:45
pmhbun, 캬,"13,254",22:45
rladudrhksg, 7엇이 ㅋㅋ,"13,254",22:45
wkdrns276, 광우병 ㅅㅂㅋㅋ,"13,254",22:45
dudwns6503, 엘리스 미쳤누;,"13,254",22:45
월드오브원삼디 (chattingon), 버스손잡이 꽉 잡자!,"13,254",22:45
sazaso2, 이게 앨리스지,"13,254",22:45
d_opa, 7어시 ㅋㅋㅋㅋㅋㅋㅋㅋ,"13,254",22:45
도파24 (wlsah0104), 엘리스 캐리 ㄷㄷ,"13,254",22:45
gosbae123, 거미 쌘거봐,"13,254",22:45
보쟈기단 (coat231), 캬,"13,254",22:45
히히헤후후헤헤 (tktlssla803), 서폿 오리아나 ㄷㄷ,"13,254",22:45
xhfldjq, 딜로찍어버리네,"13,254",22:45
miro_1950, that elise is crazy good,"13,254",22:45
메매 (latolanche), 좋네,"13,254",22:45
sumgang, 캬,"13,254",22:45
머선백이십구 (1576082787), ,"13,254",22:45
hyuk076, 007,"13,254",22:45
Gol_D_Messi_, @denisxd55 aprovecha el confinamiento para aprender Koreano ,"13,254",22:45
앙깅2 (dkdrld2), 쿵쾅에 감정 싣지 말라고!,"13,254",22:45
강한우 (korcowkang), 리스 ㅈㄴ쌔네,"13,254",22:45
대무마 (kd6986), 진짜 깔끔하네,"13,254",22:45
공허남 (mido91), 미드를 버리지 않았다,"13,254",22:45
leandro_gad0, esta explicando como hacer una buena tortilla de patatas,"13,254",22:45
hdy914, 007,"13,254",22:45
d_opa, 0 0 7,"13,254",22:45
Alstjd1640, 전령 풀어주네,"13,254",22:45
귀여운트위치백수 (jaehyeon00), 007파,"13,254",22:45
Rindarox, 캬,"13,254",22:45
dom9555, 쇠공ㄷㄷ,"13,254",22:45
gosbae123, ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,254",22:45
하저달 (eodus3637),  ,"13,254",22:45
yoga013, ,"13,254",22:45
히히헤후후헤헤 (tktlssla803), ㅋㅋㅋㅋㅋㅋㅋ 웃음벨,"13,254",22:45
스갓스갓 (gur030303), 007 ㄷㄷ,"13,254",22:45
gosbae123, 잼이번 등장,"13,254",22:45
gustn0123456789, 본체 등장,"13,254",22:45
d_opa, 제임스 본드파 ㄷㄷ,"13,254",22:45
sya7957,  ,"13,254",22:45
강한우 (korcowkang), 전령 vs 데이지,"13,254",22:45
깐따아아삐아 (dimenish), 오 미러전,"13,254",22:45
도파24 (wlsah0104), 엄리스 뭔데 ㄷㄷ,"13,254",22:45
팤아가 (chungang_), 전령대 데이지 뜨면 누가 이김?,"13,254",22:45
a475789, 너무 예상햇다 ㅋㅋ,"13,254",22:45
유럽좀비침공 (eras_zombie_invasion), 엄,"13,254",22:45
pmhbun, ?,"13,254",22:45
우잉 (zxczxc115), 대포먹네,"13,254",22:45
762162, 너무 잘드시는데 좋네,"13,254",22:45
victoroots, BRAZIL love your tf,"13,254",22:45
Rindarox, ,"13,409",22:45
사랑의밧데리 (jsahngg3020), 선넘네,"13,409",22:45
공허남 (mido91), ? 대포,"13,409",22:45
우희쨩에게쩜프 (kkjjump), 머포를먹네,"13,409",22:45
oromaito__, dopa24 아 이게 안먹히네 ㅋㅋㅋㅋ,"13,409",22:45
cherrima_r6, 엘리스 아까부터 대포는 개 잘먹네 ㅋㅋㅋㅋ,"13,409",22:45
안산플딱이 (gnasnuygnawh),  ,"13,409",22:45
내_심장의_색깔은_블랙 (85403), 고치각 매섭네,"13,409",22:45
sazaso2, 쟤네뭐함,"13,409",22:45
오늘의문스타 (suong22), ? 선넘네,"13,409",22:45
월드오브원삼디 (chattingon), 라꾸락,"13,409",22:45
우희쨩에게쩜프 (kkjjump), 백정쉑 아까부터 선넘네,"13,409",22:45
gosbae123, ?,"13,409",22:45
tom0842, 앨리스 손버릇이 안좋네,"13,409",22:45
공허남 (mido91), ㄷ1질라고 대포 먹네,"13,409",22:45
스낵카 (ycm4042), ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,409",22:45
대무마 (kd6986), 뭐여,"13,409",22:45
우잉 (zxczxc115), ㅋㅋㅋ,"13,409",22:45
gosbae123, ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,409",22:45
강별오보 (mr_kang_loves_dog_soup), 동반자살 ㅋㅋ,"13,409",22:45
xhfldjq, 유미 오열 ㅋㅋㅋㅋ,"13,409",22:45
강한우 (korcowkang), 고양이 유기하러가네 ㅋㅋ,"13,409",22:45
월드오브원삼디 (chattingon), 기묘한 여행,"13,409",22:45
pmhbun, ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,409",22:45
gkkk0, 트타 플온이요선생님,"13,409",22:45
사랑의밧데리 (jsahngg3020), 길고양이다,"13,409",22:45
대무마 (kd6986), ???,"13,409",22:45
siegr3ich, lol..,"13,409",22:45
lsh000805, 유미랑 동반자살하네 ㅋㅋㅋ,"13,409",22:45
깐따아아삐아 (dimenish), ㅋㅋ 유미 버리누,"13,409",22:45
gosbae123, 유미쟝..,"13,409",22:45
아펠라치오스 (goongear), ??,"13,409",22:45
d_opa, ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,409",22:45
yje0514, ㅋㅋ트타,"13,409",22:45
월드오브원삼디 (chattingon), 유기묘,"13,409",22:45
녀녕 (donki00), 뭐지 ㅋㅋㅋ,"13,409",22:45
Rindarox, ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,409",22:45
내_심장의_색깔은_블랙 (85403), 처형 무냐고!!,"13,409",22:45
whitetable234, ,"13,409",22:45
쥐용 (jiyong961018), ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,409",22:45
스낵카 (ycm4042), 레전드,"13,409",22:45
a475789, ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,409",22:45
D0guri, ㅋㅋㅋㅋㅋㅋ,"13,409",22:45
하저달 (eodus3637), ?,"13,409",22:45
sazaso2, ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,409",22:45
강한우 (korcowkang), 고양이 유기 ㅋㅋ,"13,409",22:45
kkukkusome, 2처형 ㅋㅋㅋㅋㅋㅋ,"13,409",22:45
xhfldjq, 개웃기네 ㅋㅋㅋㅋㅋㅋㅋ,"13,409",22:46
cycc15, 경험치 안먹네,"13,409",22:46
아싸아님 (assa300300), 2처형 ㄷ,"13,409",22:46
yjj5153, 레넥 오열 ㅋㅋㅋㅋㅋㅋ,"13,409",22:46
대무마 (kd6986), ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,409",22:46
사랑의밧데리 (jsahngg3020), 동반자살 ㅋㅋㅋㅋㅋㅋㅋ,"13,409",22:46
gsuuu, JAAJAJA,"13,409",22:46
Alstjd1640, 동반자살 ㄷㄷ,"13,409",22:46
녀녕 (donki00), 저걸 다못잡네,"13,409",22:46
AentiReborn, xDDDD,"13,409",22:46
sazaso2, 레전드 듀오,"13,409",22:46
burakbudal, Adamsan 1v1 gelirsin ÇÖPa @dopa24,"13,409",22:46
호쯔 (shinpil), 머야 ㅋㅋㅋㅋ,"13,409",22:46
히히헤후후헤헤 (tktlssla803), 게임은 질병이다,"13,409",22:46
dom9555, 기묘하다,"13,409",22:46
HARANG13, ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,409",22:46
muertealfaa,      ,"13,409",22:46
762162, 기다려봅니다,"13,409",22:46
우희쨩에게쩜프 (kkjjump), 유기묘 ㅋㅋㅋ,"13,409",22:46
안믿고있었다곰 (kimconan), ㅋㅋㅋㅋ 악어 고양이 한입 실패,"13,409",22:46
pmhbun, ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,409",22:46
vakpersie, 007도파 ㄸ,"13,409",22:46
혜자사론 (7159poul), 포탑 더블킬ㄷㄷ,"13,409",22:46
Gol_D_Messi_, NA yumi,"13,550",22:46
kkukkusome, 컽!,"13,550",22:46
월드오브원삼디 (chattingon), 유기묘 버리네 ㅋㅋㅋㅋ 저런새끼들 애완동물 키우면 안되는데 ㅂㄷㅂㄷ,"13,550",22:46
dudwns6503, ㅋㅋㅋ,"13,550",22:46
공허남 (mido91), ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,550",22:46
사랑의밧데리 (jsahngg3020), 엄스,"13,550",22:46
xhfldjq, 엄스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,550",22:46
Rindarox, ㅋㅋㅋㅋㅋㅋㅋㅋ,"13,550",22:46
오늘의문스타 (suong22), ?,"13,550",22:46
서새봄동수칸진결 (mintae1121), 동반 ㅋㅋ,"13,550",22:46
스갓스갓 (gur030303), 008,"13,550",22:46
yjj5153, 8어시 ㄷㄷㄷㄷ,"13,550",22:46
강한우 (korcowkang), 엄스,"13,550",22:46
d_opa, ???????,"13,550",22:46
gosbae123, ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ엄스,"13,550",22:46
노약자석진상손님이태준 (dydrbs486), 엄스 ㅋㅋㅋㅋㅋㅋ,"13,550",22:46
timbrave, jaj,"13,550",22:46
AentiReborn, xDDD,"13,550",22:46
빼먹기좋은구조 (vlldmllv), 엄슼ㅋ,"13,550",22:46
physism417, 엄스,"13,550",22:46
안녕안녕ㅎㅎ (isel123), ㄷㄷ,"13,550",22:46
yje0514, 엄,"13,550",22:46
스낵카 (ycm4042), 동반자살 ㅋㅋ,"13,550",22:46
heretic_void, ezzzz,"13,550",22:46
d_opa, 엄스,"13,550",22:46
듀라한학살자 (doa___), 키야,"13,550",22:46
비빋드 (viviba), 엄스,"13,550",22:46
pmhbun, 엄스,"13,550",22:46
reid3n, F,"13,550",22:46
다음주부터 (ramos1504), 008,"13,550",22:46
부욕혐 (ghksuddl), 잭스 개사기네,"13,550",22:46
한창석화이팅 (beube_fighting), 엄의 향연 ㅋㅋ,"13,550",22:46
요교쇼쇼쇼숏 (edd5443), 151 한테 죽을번,"13,550",22:46
pmhbun, ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"13,550",22:46
내_심장의_색깔은_블랙 (85403), 저 잭스 김눌엉이냐?,"13,550",22:46
jiwoongchoi05, 엄스,"13,550",22:46
빼먹기좋은구조 (vlldmllv), 008,"13,550",22:46
라마조 (whgusdn6375), 서폿 오리아나 ㄷㄷ,"13,550",22:46
CheDG, ,"13,550",22:46
wkdrns276, ㄷㄷ중잭장 사망,"13,550",22:46
도파24 (wlsah0104), 008 혜지 그 자체 ㄷㄷ,"13,550",22:46
wogk0796, 노킬 8어시 ㅋㅋㅋㅋㅋ,"13,550",22:46
Alstjd1640, 향로각?,"13,550",22:46
내_심장의_색깔은_블랙 (85403), 또라이네 ㅋㅋ,"13,550",22:46
아싸아님 (assa300300), 게이템,"13,550",22:46
shinjh121408, 저거 중잭장임?,"13,550",22:46
쭈르쭈르 (dreamy6899),     ,"13,550",22:46
베스트드레서 (yeonmk), 다이아 맞냐,"13,550",22:46
xboyca, !mouse,"13,550",22:46
이찬메 (chanho000),    ,"13,550",22:46
gosbae123, 미드도구,"13,550",22:46
sazaso2, 008,"13,550",22:46
듀라한학살자 (doa___), 레넥톤오는거 계산하고 플쓰는거봐 미쳤네 판단 진짜,"13,550",22:46
메매 (latolanche), 저게 151 딜인가,"13,550",22:46
머선백이십구 (1576082787),  ,"13,550",22:46
유럽좀비침공 (eras_zombie_invasion),     ,"13,550",22:46
Gol_D_Messi_,   ,"13,550",22:46
expect__, 서폿 오리아나 좋네 그래도,"13,550",22:46
스갓스갓 (gur030303), 어시 미션들어왓나요 혹시?,"13,550",22:46
세나의복수다 (senaimmm),        ,"13,550",22:46
공허남 (mido91), 어시 개많네 서폿이가 ㅋㅋ,"13,550",22:46
trancespired, dopa loves spellbook huh?,"13,550",22:46
gustn0123456789,  ,"13,550",22:46
소보로_ (spdlqj6357),   ,"13,550",22:46
완죤히정신나간폭격수 (madestbomber), 근데 플없으면 죽는각이었다는게 놀랍다,"13,550",22:46
oromaito__, 저걸 다못잡네,"13,550",22:46
우희쨩에게쩜프 (kkjjump),  ,"13,550",22:46
yjj5153, ㄱㅇㅌ,"13,550",22:46
머선백이십구 (1576082787),    ,"13,550",22:46
a475789, 오리아나로 후반가도 카사딘 할만한가요?,"13,550",22:46
도파24 (wlsah0104),       ,"13,744",22:46
unitgt13, 중국 다이아 수준 왜이러냐,"13,744",22:46
tngns1228, 포탑2킬 >도파0킬,"13,744",22:46
Alstjd1640, 오우쉣,"13,744",22:46
월드오브원삼디 (chattingon), 엘리스 던지러 간다,"13,744",22:46
gosbae123, ㄹㅇㅋㅋ,"13,744",22:46
불꽁 (sg2209), ㄹㅇㅋㅋ\,"13,744",22:46
고쓰리수험생 (wins905),    ,"13,744",22:46
듀라한학살자 (doa___), 미드 2렙차,"13,744",22:46
안믿고있었다곰 (kimconan), 상대 도인비 ㄷㄷ,"13,744",22:46
고양만 (crazyc1ing),   ,"13,744",22:46
강한남자김봉숙 (naver0936), 상상하기도 싫다,"13,744",22:46
내_심장의_색깔은_블랙 (85403), 에르매스 불매운동하지 말아주세요,"13,744",22:46
qwe4433, sup oriana??,"13,744",22:46
곰보가티나 (potter0317), sup oriana,"13,744",22:46
yje0514, 천룡인서번데 뭔 다이아ㅋㅋ,"13,744",22:47
vayne5892, ,"13,744",22:47
modark11,       ,"13,744",22:47
YisooN_, KE SAD IN     ,"13,744",22:47
gosbae123, 대포 훔쳐먹기,"13,744",22:47
홍대사는홍석민 (seokmin0502), ,"13,744",22:47
약은놈 (f00482), 엘리스 우물에 잠수시키죠 ㅋㅋ,"13,744",22:47
그러취 (ggb119), 미드 2렙차,"13,744",22:47
Aqulist,    ,"13,744",22:47
tjr5596, 이분 서폿인가요?,"13,744",22:47
j7uno, grande el Dopa carreando mancos incarreables,"13,807",22:47
bilecky_, !opgg,"13,807",22:47
dnas00, 이정도면 엘리스 처형 스스로해도 괜찮지 않음??,"13,807",22:47
gosbae123, 웃음벨,"13,807",22:47
티저트 (whdlem63), 잭스 저게 탑이지 ㅋㅋ,"13,807",22:47
